2007-11-05, 13.6954, 6.13388
2007-11-06, 14.7449, 7.56267
2007-11-07, 13.3486, 4.62022
2007-11-08, 11.7929, 4.08973
2007-11-09, 10.5148, 2.66094
2007-11-12, 9.19683, 1.6424
2007-11-13, 12.3515, 4.74046
2007-11-14, 11.8768, 4.45046
2007-11-15, 11.197, 2.94386
2007-11-16, 11.3758, 3.12069
2007-11-19, 10.7066, 1.68484
2007-11-20, 11.2008, 2.30728
2007-11-21, 10.5474, 0.213609
2007-11-23, 11.4357, 1.94655
2007-11-26, 10.8802, -0.302732
2007-11-27, 11.5584, 0.843134
2007-11-28, 13.2329, 4.06851
2007-11-29, 13.5654, 4.10387
2007-11-30, 13.5358, 5.15071
2007-12-03, 13.0782, 4.45753
2007-12-04, 12.5169, 3.52387
2007-12-05, 13.5201, 5.2568
2007-12-06, 14.4131, 6.7634
2007-12-07, 14.6996, 6.74218
2007-12-10, 15.0865, 7.56974
2007-12-11, 13.4648, 4.62022
2007-12-12, 13.916, 5.6529
2007-12-13, 13.8055, 5.43363
2007-12-14, 13.6092, 4.0968
2007-12-17, 12.6447, 2.61143
2007-12-18, 12.1781, 3.18436
2007-12-19, 12.3267, 3.18436
2007-12-20, 12.8053, 3.83509
2007-12-21, 14.0436, 4.77583
2007-12-24, 14.9396, 5.55388
2007-12-26, 15.0982, 5.78022
2007-12-27, 14.6838, 4.45046
2007-12-28, 14.8074, 4.18875
2007-12-31, 14.6765, 3.41778
2008-01-02, 13.8285, 2.5124
2008-01-03, 13.6968, 2.46289
2008-01-04, 11.4267, -0.0480956
2008-01-07, 10.8718, -0.132971
2008-01-08, 9.68803, -1.74566
2008-01-09, 10.8753, -0.712979
2008-01-10, 11.0328, -0.0622456
2008-01-11, 10.4077, -0.86859
2008-01-14, 11.3588, -0.0693145
2008-01-15, 9.56092, -2.26908
2008-01-16, 8.56549, -3.11079
2008-01-17, 8.1387, -5.62178
2008-01-18, 7.91007, -6.59081
2008-01-22, 7.30651, -7.53861
2008-01-23, 5.98596, -5.31763
2008-01-24, 5.64261, -4.51835
2008-01-25, 4.44806, -5.89764
2008-01-28, 4.84674, -4.34152
2008-01-29, 5.06662, -3.86762
2008-01-30, 5.19674, -4.57494
2008-01-31, 5.79976, -2.83494
2008-02-01, 6.17402, -1.27176
2008-02-04, 5.45143, -2.51664
2008-02-05, 4.37243, -5.12665
2008-02-06, 3.28436, -5.89056
2008-02-07, 3.41985, -5.26812
2008-02-08, 3.69579, -5.87641
2008-02-11, 4.15754, -5.39543
2008-02-12, 3.43788, -4.51835
2008-02-13, 4.05347, -3.54226
2008-02-14, 3.55694, -4.39104
2008-02-15, 3.30948, -4.41226
2008-02-19, 2.81457, -4.14347
2008-02-20, 3.21028, -3.86055
2008-02-21, 2.75486, -4.65983
2008-02-22, 2.69204, -4.07275
2008-02-25, 2.82894, -2.86323
2008-02-26, 2.59932, -2.13469
2008-02-27, 3.44723, -2.23371
2008-02-28, 3.97632, -3.1886
2008-02-29, 2.8253, -5.34592
2008-03-03, 2.18369, -5.57226
2008-03-04, 2.41854, -5.93299
2008-03-05, 2.53069, -5.33885
2008-03-06, 1.59543, -7.29813
2008-03-07, 1.72809, -8.253
2008-03-10, 1.07821, -9.46252
2008-03-11, 2.69011, -6.20885
2008-03-12, 2.442, -7.08593
2008-03-13, 2.81132, -6.88081
2008-03-14, 2.08106, -8.32374
2008-03-17, 1.71182, -9.25033
2008-03-18, 4.03889, -5.48031
2008-03-19, 2.97586, -7.82154
2008-03-20, 4.18415, -6.57666
2008-03-24, 5.08004, -4.70933
2008-03-25, 5.2995, -4.61738
2008-03-26, 5.46263, -5.78446
2008-03-27, 4.49372, -6.08153
2008-03-28, 4.54923, -6.97983
2008-03-31, 4.68702, -6.65446
2008-04-01, 6.30561, -3.3725
2008-04-02, 6.0692, -3.30884
2008-04-03, 6.56763, -3.06836
2008-04-04, 6.67604, -3.17445
2008-04-07, 7.18195, -3.12493
2008-04-08, 6.8168, -3.22396
2008-04-09, 6.34273, -3.92421
2008-04-10, 6.54822, -3.78981
2008-04-11, 5.31596, -5.65714
2008-04-14, 5.17566, -5.97544
2008-04-15, 5.29952, -5.75616
2008-04-16, 6.43085, -3.20274
2008-04-17, 6.69113, -3.06128
2008-04-18, 7.96338, -2.04981
2008-04-21, 8.84081, -2.0003
2008-04-22, 7.81654, -2.43176
2008-04-23, 8.10135, -2.58737
2008-04-24, 9.33546, -2.16298
2008-04-25, 9.6801, -1.25761
2008-04-28, 9.89388, -1.23639
2008-04-29, 10.3116, -1.62542
2008-04-30, 10.0572, -2.20542
2008-05-01, 11.3635, -0.182489
2008-05-02, 11.5639, 0.0933662
2008-05-05, 11.8109, -0.387606
2008-05-06, 12.1517, 0.475325
2008-05-07, 11.0964, -1.31419
2008-05-08, 11.2639, -1.56883
